link,name,price
/fz/9279c84a76ce76c5x.htm#fr_page=list&fr_pos=city&fr_no=28,本田 凌派 2013款 1.8L 自动舒适版,6.24
/wh/65eadad02631a6a0x.htm#fr_page=list&fr_pos=city&fr_no=29,日产 天籁 2016款 改款 2.0L XL舒适版,14.49
/nj/c1be9af700688438x.htm#fr_page=list&fr_pos=city&fr_no=30,奇瑞 瑞虎5 2014款 2.0L CVT家尊版,4.38
/yangzhou/c4201d880324b0f9x.htm#fr_page=list&fr_pos=city&fr_no=31,日产 骐达 2011款 1.6L CVT舒适型,5.21
/qd/52f3e16a8f62df93x.htm#fr_page=list&fr_pos=city&fr_no=32,本田 歌诗图 2014款 2.4L 豪华版,13.90
/wh/687c977a8a5699fax.htm#fr_page=list&fr_pos=city&fr_no=33,奥迪Q5 2016款 40 TFSI 技术型,21.95
/nb/833b00c8ad4f23e1x.htm#fr_page=list&fr_pos=city&fr_no=34,宝马X3 2012款 xDrive20i 豪华型(进口),15.35
/tj/76881b02302d45d2x.htm#fr_page=list&fr_pos=city&fr_no=35,宝马5系 2014款 535Li 行政型 豪华设计套装,31.78
/wx/4993fd7721e9ac75x.htm#fr_page=list&fr_pos=city&fr_no=36,雪佛兰 迈锐宝 2014款 2.0L 自动舒适版,7.89
/cd/765fddfce6812043x.htm#fr_page=list&fr_pos=city&fr_no=37,领克01 2017款 2.0T 两驱型Pro版,13.73
/su/bfca0dfc06c0f21bx.htm#fr_page=list&fr_pos=city&fr_no=38,本田 思域 2012款 1.8L 自动舒适版,6.36
/xa/342f7127a88439b2x.htm#fr_page=list&fr_pos=city&fr_no=39,福特 嘉年华 2013款 两厢 1.5L 手动时尚型,3.48
displace,km,link,name,price,typ
1.5L,6.38万公里,https://www.guazi.com/su/d2798e2e6c95f974x.htm#fr_page=list&fr_pos=city&fr_no=0,别克 英朗 2015款 15N 自动精英型,5.98,自动
2.4L,6.03万公里,https://www.guazi.com/sz/948a5a882535b917x.htm#fr_page=list&fr_pos=city&fr_no=14,雪佛兰 迈锐宝 2014款 2.4L 自动豪华版,8.19,自动
1.5L,1.19万公里,https://www.guazi.com/puyang/c0103fceb63fb017x.htm#fr_page=list&fr_pos=city&fr_no=13,福特 福睿斯 2015款 1.5L 手动时尚型,5.10,手动
1.0T,5.34万公里,https://www.guazi.com/jinhua/931fe270c04853abx.htm#fr_page=list&fr_pos=city&fr_no=12,福特 福克斯 2015款 两厢 EcoBoost 125 自动超能风尚型,6.12,自动
1.5L,3.58万公里,https://www.guazi.com/puyang/5519e35ed7a238ddx.htm#fr_page=list&fr_pos=city&fr_no=11,福特 福睿斯 2017款 改款 1.5L 自动舒适型,5.74,自动
2.0L,3.48万公里,https://www.guazi.com/wx/f3f653d05deb6e6cx.htm#fr_page=list&fr_pos=city&fr_no=10,别克 君威 2015款 2.0L 领先时尚型,7.91,自动
1.5L,4.11万公里,https://www.guazi.com/sjz/73255b4d5cfd7c5fx.htm#fr_page=list&fr_pos=city&fr_no=9,福特 福睿斯 2017款 1.5L 自动舒适型,6.42,自动
1.5L,1.39万公里,https://www.guazi.com/cq/294293b40e22a0dex.htm#fr_page=list&fr_pos=city&fr_no=8,长安 悦翔 2018款 1.5L DCT尊贵型 国V,5.10,自动
1.5L,6.47万公里,https://www.guazi.com/qd/8433041d5bef6649x.htm#fr_page=list&fr_pos=city&fr_no=7,福特 福睿斯 2015款 1.5L 自动时尚型,6.50,自动
1.5L,0.98万公里,https://www.guazi.com/jn/8e28e36ee025109fx.htm#fr_page=list&fr_pos=city&fr_no=6,本田 飞度 2018款 1.5L CVT舒适版,7.63,自动
1.4T,1.61万公里,https://www.guazi.com/gy/97918a435acdb718x.htm#fr_page=list&fr_pos=city&fr_no=5,菲亚特 菲翔 2015款 1.4T 自动劲享版,6.50,自动
1.5L,1.2万公里,https://www.guazi.com/fz/f56c0b46a11069c5x.htm#fr_page=list&fr_pos=city&fr_no=4,福特 福睿斯 2017款 1.5L 自动舒适型,6.33,自动
1.5L,1.45万公里,https://www.guazi.com/jining/db0e2b16e9d44f85x.htm#fr_page=list&fr_pos=city&fr_no=39,宝骏730 2016款 1.5L 手动舒适型 7座 国V,5.08,手动
1.6L,7.45万公里,https://www.guazi.com/hz/e521a5659ee10414x.htm#fr_page=list&fr_pos=city&fr_no=39,大众POLO 2013款 1.6L 自动舒适版,4.87,自动
2.0T,9.19万公里,https://www.guazi.com/nc/d6b0dd68bdcc587ax.htm#fr_page=list&fr_pos=city&fr_no=38,宝马5系 2014款 528Li 领先型,28.12,自动
1.6L,2.51万公里,https://www.guazi.com/dl/c0073f3315ff077cx.htm#fr_page=list&fr_pos=city&fr_no=39,日产 轩逸 2018款 1.6XV+ CVT智尊版,9.94,自动
1.2T,8.66万公里,https://www.guazi.com/km/4d9031bab7f9e25dx.htm#fr_page=list&fr_pos=city&fr_no=39,大众 速腾 2017款 180TSI 自动臻享版,9.95,自动
1.5T,6.39万公里,https://www.guazi.com/wh/2b38a8d214a251a0x.htm#fr_page=list&fr_pos=city&fr_no=38,福特 蒙迪欧 2013款 1.5L GTDi180时尚型,10.81,自动
1.6L,5.19万公里,https://www.guazi.com/nc/25996a1bcbfb233ax.htm#fr_page=list&fr_pos=city&fr_no=37,大众POLO 2013款 1.6L 自动豪华版,5.01,自动
1.5L,4.18万公里,https://www.guazi.com/zjtaizhou/b4ad1f847d12ea97x.htm#fr_page=list&fr_pos=city&fr_no=36,丰田 威驰FS 2017款 1.5L CVT锋驰版,6.68,自动
2.0L,7.23万公里,https://www.guazi.com/weifang/53e446ff5d4b7a19x.htm#fr_page=list&fr_pos=city&fr_no=35,本田 雅阁 2015款 2.0L LX 舒适版,12.90,自动
1.6L,8.12万公里,https://www.guazi.com/cd/e5b7e37fe78482d8x.htm#fr_page=list&fr_pos=city&fr_no=34,大众POLO 2013款 1.6L 手动舒适版,4.19,手动
2.0L,6.33万公里,https://www.guazi.com/tangshan/6a69a89f171d3111x.htm#fr_page=list&fr_pos=city&fr_no=33,现代ix35 2012款 2.0L 自动两驱新锐版GL,6.50,自动
1.6L,4.07万公里,https://www.guazi.com/xa/5a8d7996e85d7418x.htm#fr_page=list&fr_pos=city&fr_no=32,大众POLO 2014款 1.6L Cross POLO 自动,6.76,自动
1.5L,4.55万公里,https://www.guazi.com/xuzhou/81024b4eb98b357ax.htm#fr_page=list&fr_pos=city&fr_no=31,宝骏730 2016款 1.5L 手动舒适型 7座 国V,5.01,手动
1.6L,5.05万公里,https://www.guazi.com/jilin/e476ad43d7b0cb06x.htm#fr_page=list&fr_pos=city&fr_no=30,奔腾B50 2013款 1.6L 手动舒适型,3.18,手动
2.0L,5.19万公里,https://www.guazi.com/cd/63e8bc026e13a12ex.htm#fr_page=list&fr_pos=city&fr_no=29,现代ix35 2012款 2.0L 自动两驱新锐版GL,7.15,自动
1.4L,2.08万公里,https://www.guazi.com/jining/aaa66194e339071ex.htm#fr_page=list&fr_pos=city&fr_no=28,斯柯达 晶锐 2017款 1.4L 自动车享版,6.38,自动
2.0L,9.41万公里,https://www.guazi.com/zibo/dd21e9c02c106dbex.htm#fr_page=list&fr_pos=city&fr_no=27,别克 君威 2010款 2.0L 世博版,5.01,自动
2.0T,0.72万公里,https://www.guazi.com/sh/72871a7631e90c2bx.htm#fr_page=list&fr_pos=city&fr_no=26,别克 君威 2017款 28T 尊贵型,14.06,自动
3.0L,15.31万公里,https://www.guazi.com/nmg/e6da0f15f2e59927x.htm#fr_page=list&fr_pos=city&fr_no=25,别克GL8 2013款 3.0L GT豪华商务豪雅版,14.28,自动
2.0T,6.94万公里,https://www.guazi.com/zunyi/dcee96ca2b4ea079x.htm#fr_page=list&fr_pos=city&fr_no=24,哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱精英型,7.84,自动
1.4L,0.73万公里,https://www.guazi.com/cd/1cd774305065762ax.htm#fr_page=list&fr_pos=city&fr_no=23,大众POLO 2016款 1.4L 手动风尚型,5.12,手动
1.8L,2.13万公里,https://www.guazi.com/tj/d1d887e9b4fe193ex.htm#fr_page=list&fr_pos=city&fr_no=22,丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT精英版,11.15,自动
1.8L,12.07万公里,https://www.guazi.com/xa/11dacfbb037be5a7x.htm#fr_page=list&fr_pos=city&fr_no=21,起亚K4 2015款 1.8L 自动DLX Special,6.98,自动
1.5L,2.46万公里,https://www.guazi.com/wx/396c0797620cfe5dx.htm#fr_page=list&fr_pos=city&fr_no=20,马自达 昂克赛拉 2017款 三厢 1.5L 自动舒适型 国V,8.65,自动
1.8L,13.95万公里,https://www.guazi.com/yangzhou/1994953ba6e128e0x.htm#fr_page=list&fr_pos=city&fr_no=19,福特 福克斯 2012款 两厢经典 1.8L 自动时尚型,3.65,自动
1.5L,4.94万公里,https://www.guazi.com/xuzhou/334430f63d8a13dex.htm#fr_page=list&fr_pos=city&fr_no=18,雪佛兰 科鲁兹 2015款 1.5L 经典 SE AT,6.51,自动
1.8T,9.65万公里,https://www.guazi.com/sy/2256ab545615eab9x.htm#fr_page=list&fr_pos=city&fr_no=17,荣威W5 2011款 1.8T 2WD 自动胜域版,4.09,自动
1.8L,2.29万公里,https://www.guazi.com/wh/bddff7edca1dd947x.htm#fr_page=list&fr_pos=city&fr_no=16,本田 杰德 2017款 1.8L 自动舒适版 5座,11.15,自动
1.4T,3.31万公里,https://www.guazi.com/jining/d92fe5b3fdfcce5fx.htm#fr_page=list&fr_pos=city&fr_no=15,菲亚特 菲翔 2012款 1.4T 自动悦享版,4.78,自动
1.6L,7.83万公里,https://www.guazi.com/zunyi/ab453c793f09c6e5x.htm#fr_page=list&fr_pos=city&fr_no=14,福特 福克斯 2012款 三厢 1.6L 自动尊贵型,5.40,自动
1.4T,3.91万公里,https://www.guazi.com/luoyang/416ca153d884f181x.htm#fr_page=list&fr_pos=city&fr_no=13,别克 昂科拉 2015款 1.4T 自动两驱都市精英型,5.58,自动
1.5T,2.98万公里,https://www.guazi.com/km/8a3a645ff44c33bex.htm#fr_page=list&fr_pos=city&fr_no=12,哈弗H6 2018款 蓝标 运动版 1.5T 自动两驱精英型,7.63,自动
1.6L,4.07万公里,https://www.guazi.com/nj/6935b2b0d65180ffx.htm#fr_page=list&fr_pos=city&fr_no=11,现代 领动 2016款 1.6L 自动智炫·精英型,7.43,自动
1.5L,5.66万公里,https://www.guazi.com/nc/f83d7e92d49ca2dax.htm#fr_page=list&fr_pos=city&fr_no=10,日产 阳光 2011款 1.5XE CVT舒适版,2.99,自动
1.5L,1.07万公里,https://www.guazi.com/dl/08c8cbbdc9e3badax.htm#fr_page=list&fr_pos=city&fr_no=9,本田 飞度 2018款 1.5L CVT舒适天窗版,7.63,自动
2.0L,12.11万公里,https://www.guazi.com/xa/2668aef5a53004a0x.htm#fr_page=list&fr_pos=city&fr_no=8,起亚K5 2015款 2.0L 自动LUX,8.37,自动
1.4L,8.58万公里,https://www.guazi.com/zjtaizhou/cd9e65d4ba1d3ae2x.htm#fr_page=list&fr_pos=city&fr_no=7,现代 瑞纳 2014款 1.4L 自动智能型GLS,3.89,自动
1.6L,10.38万公里,https://www.guazi.com/km/fb601da7dc88ce33x.htm#fr_page=list&fr_pos=city&fr_no=6,大众POLO 2014款 1.6L 手动舒适版,5.12,手动
1.5T,12.25万公里,https://www.guazi.com/jn/14303b0cf5b7a295x.htm#fr_page=list&fr_pos=city&fr_no=5,哈弗H6 2014款 运动版 1.5T 手动两驱精英型,5.05,手动
1.5L,2.4万公里,https://www.guazi.com/cc/5e460a39fa2524afx.htm#fr_page=list&fr_pos=city&fr_no=4,大众 捷达 2017款 1.5L 手动时尚型,5.12,手动
1.6L,2.79万公里,https://www.guazi.com/weifang/8211ed83327e7477x.htm#fr_page=list&fr_pos=city&fr_no=3,日产 轩逸 2018款 经典 1.6XE CVT舒适版,7.40,自动
3.0T,14.31万公里,https://www.guazi.com/sh/3123e611fea03d16x.htm#fr_page=list&fr_pos=city&fr_no=2,宝马7系 2013款 740Li 领先型(进口),32.93,自动
1.5T,7.38万公里,https://www.guazi.com/xuzhou/b1dcb8bf6f994dadx.htm#fr_page=list&fr_pos=city&fr_no=1,福特 翼虎 2015款 1.5L GTDi 两驱风尚型,10.61,自动
1.6L,7.75万公里,https://www.guazi.com/tj/c0fb88bba44a8100x.htm#fr_page=list&fr_pos=city&fr_no=0,起亚K3 2015款 1.6L 自动GLS,6.79,自动
1.4T,9.83万公里,https://www.guazi.com/su/d22284e17d016015x.htm#fr_page=list&fr_pos=city&fr_no=38,奥迪A3 2016款 Limousine 35 TFSI 领英型,12.84,自动
1.5L,4.72万公里,https://www.guazi.com/nc/874c94f6760726dfx.htm#fr_page=list&fr_pos=city&fr_no=37,本田XR-V 2017款 1.5L LXi CVT经典版,9.68,自动
1.5L,2.87万公里,https://www.guazi.com/hf/1e47a6aa466a81d3x.htm#fr_page=list&fr_pos=city&fr_no=36,别克 威朗 2019款 三厢 15S 自动进取型,8.28,自动
1.6L,1.85万公里,https://www.guazi.com/hrb/0a18af5c97945951x.htm#fr_page=list&fr_pos=city&fr_no=35,大众 朗行 2017款 1.6L 自动风尚版,9.23,自动
2.4L,5.27万公里,https://www.guazi.com/sy/cbf6cfa310b186a5x.htm#fr_page=list&fr_pos=city&fr_no=34,本田CR-V 2015款 2.4L 两驱豪华版,15.16,自动
2.0L,4.69万公里,https://www.guazi.com/hrb/28553e9e868d8031x.htm#fr_page=list&fr_pos=city&fr_no=33,日产 奇骏 2014款 2.0L CVT舒适版 2WD,14.20,自动
1.0L,6.32万公里,https://www.guazi.com/weifang/60c70b79bb7f478cx.htm#fr_page=list&fr_pos=city&fr_no=31,Smart smart fortwo 2012款 1.0 MHD 硬顶舒适版,4.95,自动
1.8T,15.99万公里,https://www.guazi.com/xm/b781fc03fbb5b666x.htm#fr_page=list&fr_pos=city&fr_no=30,奔驰E级 2010款 E 260 L CGI优雅型,12.34,自动
1.6L,1.98万公里,https://www.guazi.com/cs/c7fcf61f2c2f9002x.htm#fr_page=list&fr_pos=city&fr_no=29,日产 蓝鸟 2016款 1.6L CVT炫酷版,8.45,自动
2.4L,8.55万公里,https://www.guazi.com/weifang/e763d6255c44c9afx.htm#fr_page=list&fr_pos=city&fr_no=28,本田 奥德赛 2015款 改款 2.4L 智享版,19.20,自动
2.0L,5.86万公里,https://www.guazi.com/yancheng/7688a985ebc4e888x.htm#fr_page=list&fr_pos=city&fr_no=27,本田CR-V 2012款 2.0L 两驱都市版,9.30,自动
2.0L,2.22万公里,https://www.guazi.com/sh/6e2dd8c2836d1e3cx.htm#fr_page=list&fr_pos=city&fr_no=26,本田 思铂睿 2017款 2.0L 经典版,14.23,自动
1.6L,6.11万公里,https://www.guazi.com/hf/f98400fdc277aefex.htm#fr_page=list&fr_pos=city&fr_no=25,别克 英朗 2014款 XT 1.6L 自动时尚版,4.92,自动
1.8T,5.7万公里,https://www.guazi.com/tj/207078360cb27a64x.htm#fr_page=list&fr_pos=city&fr_no=24,吉利 博越 2016款 1.8TD 自动智尊型,6.70,自动
1.8T,9.92万公里,https://www.guazi.com/nmg/6eab1eda70a94f3fx.htm#fr_page=list&fr_pos=city&fr_no=23,大众 迈腾 2011款 1.8TSI DSG舒适型,5.86,自动
1.5L,3.21万公里,https://www.guazi.com/quanzhou/ae7cbf48ea287960x.htm#fr_page=list&fr_pos=city&fr_no=22,中华H330 2013款 1.5L 自动豪华型,3.20,自动
1.4T,13.22万公里,https://www.guazi.com/qd/348592c311b71e33x.htm#fr_page=list&fr_pos=city&fr_no=21,大众 途安 2011款 1.4T 自动智雅版5座,6.35,自动
1.5L,5.6万公里,https://www.guazi.com/qd/fa81a66f1a31f7e2x.htm#fr_page=list&fr_pos=city&fr_no=20,雪佛兰 科鲁兹 2015款 1.5L 自动豪华版,6.12,自动
1.6L,2.57万公里,https://www.guazi.com/cs/7c986d2f34ac8b34x.htm#fr_page=list&fr_pos=city&fr_no=19,长安CS35 2017款 1.6L 自动豪华型,4.89,自动
1.6L,0.99万公里,https://www.guazi.com/cd/315a461a554d5b06x.htm#fr_page=list&fr_pos=city&fr_no=18,福特 福克斯 2018款 三厢经典 1.6L 自动舒适型智行版,7.80,自动
1.4T,10.58万公里,https://www.guazi.com/baotou/24a49ea5e7b0c86ax.htm#fr_page=list&fr_pos=city&fr_no=17,大众 高尔夫 2011款 1.4TSI 自动舒适型,5.68,自动
1.6L,7.28万公里,https://www.guazi.com/cd/c73d47acfd9b7209x.htm#fr_page=list&fr_pos=city&fr_no=16,大众POLO 2014款 1.6L 自动豪华版,6.22,自动
2.0T,7.01万公里,https://www.guazi.com/zz/fe469ee4b8190913x.htm#fr_page=list&fr_pos=city&fr_no=15,奔驰E级 2015款 改款 E 260 L 运动型,24.37,自动
2.0T,8.83万公里,https://www.guazi.com/nj/7bd6e363b12e7781x.htm#fr_page=list&fr_pos=city&fr_no=14,福特 锐界 2012款 2.0T 精锐天窗版(进口),11.63,自动
1.8T,5.38万公里,https://www.guazi.com/sz/affaef670242942cx.htm#fr_page=list&fr_pos=city&fr_no=13,吉利 博越 2016款 1.8TD 自动智尊型,7.26,自动
1.6L,1.12万公里,https://www.guazi.com/km/12668557c9f8f14ex.htm#fr_page=list&fr_pos=city&fr_no=12,海马S5 Young 2017款 1.6L 手动豪华型,4.40,手动
1.5T,0.63万公里,https://www.guazi.com/xa/b62b095db98c38c9x.htm#fr_page=list&fr_pos=city&fr_no=11,本田 思域 2016款 220TURBO CVT豪华版,12.73,自动
1.3L,0.59万公里,https://www.guazi.com/jn/24e03de7c27ebf57x.htm#fr_page=list&fr_pos=city&fr_no=10,吉利 远景X1 2017款 1.3L 自动玩家版,4.45,自动
1.5T,3.44万公里,https://www.guazi.com/luoyang/25517d51c389985cx.htm#fr_page=list&fr_pos=city&fr_no=9,别克 昂科威 2016款 20T 两驱领先型,11.72,自动
1.8L,4.08万公里,https://www.guazi.com/cc/6a45fc339b3aecc7x.htm#fr_page=list&fr_pos=city&fr_no=8,本田XR-V 2015款 1.8L EXi  CVT舒适版,10.59,自动
1.6L,4.64万公里,https://www.guazi.com/hz/d4ebeb22bc824ecdx.htm#fr_page=list&fr_pos=city&fr_no=7,起亚K3 2016款 1.6L 自动GLS,7.72,自动
2.0T,3.49万公里,https://www.guazi.com/jiaxing/370b2356cfc1b0b9x.htm#fr_page=list&fr_pos=city&fr_no=6,凯迪拉克ATS-L 2016款 28T 时尚型,15.42,自动
1.6L,10.15万公里,https://www.guazi.com/nj/76600cdc0b97ed2ax.htm#fr_page=list&fr_pos=city&fr_no=5,现代 朗动 2012款 1.6L 自动时尚型,4.93,自动
1.6L,10.97万公里,https://www.guazi.com/su/be9471818fee7cecx.htm#fr_page=list&fr_pos=city&fr_no=4,日产 骐达 2011款 1.6L CVT智能型,5.47,自动
2.0L,7.59万公里,https://www.guazi.com/sz/bc1709ca402ad60ex.htm#fr_page=list&fr_pos=city&fr_no=3,马自达CX-5 2014款 2.0L 自动两驱都市型,10.70,自动
1.5L,4.5万公里,https://www.guazi.com/jiaxing/cac7554c6e3bd464x.htm#fr_page=list&fr_pos=city&fr_no=2,马自达 昂克赛拉 2017款 三厢 1.5L 自动豪华型 国V,9.84,自动
1.6L,7.57万公里,https://www.guazi.com/cq/ede5c2395c31e998x.htm#fr_page=list&fr_pos=city&fr_no=1,别克 凯越 2008款 1.6LE-MTNavi,2.82,手动
2.3L,6.31万公里,https://www.guazi.com/dl/2465cf48bd3eb6cex.htm#fr_page=list&fr_pos=city&fr_no=0,福特 蒙迪欧-致胜 2011款 2.3L 时尚型,6.00,自动
1.4L,4.34万公里,https://www.guazi.com/xinxiang/f4cb5f077999dd37x.htm#fr_page=list&fr_pos=city&fr_no=37,大众 捷达 2015款 1.4L 手动舒适型,4.52,手动
1.6L,6.52万公里,https://www.guazi.com/yuncheng/04b9e615ddcca46fx.htm#fr_page=list&fr_pos=city&fr_no=35,大众 桑塔纳 2013款 1.6L 手动风尚版,4.13,手动
1.2T,5.48万公里,https://www.guazi.com/bj/a633c090dbf8beb1x.htm#fr_page=list&fr_pos=city&fr_no=30,大众 甲壳虫 2014款 1.2TSI 时尚型(进口),10.23,自动
2.4L,8.82万公里,https://www.guazi.com/tj/2cd011d956d90476x.htm#fr_page=list&fr_pos=city&fr_no=29,Jeep 自由光 2015款 2.4L 精英版(进口),12.62,自动
1.5T,4.98万公里,https://www.guazi.com/qd/14fa13705e7cdb7ax.htm#fr_page=list&fr_pos=city&fr_no=21,陆风X5 2016款 Plus 1.5T 手动创享版,4.80,手动
1.5L,5.78万公里,https://www.guazi.com/liuzhou/b719264c12cb19bcx.htm#fr_page=list&fr_pos=city&fr_no=20,宝骏630 2013款 1.5L 手动舒适型,2.79,手动
1.6T,4.93万公里,https://www.guazi.com/su/1311f9e67360467bx.htm#fr_page=list&fr_pos=city&fr_no=19,MINI Countryman 2011款 1.6T COOPER S ALL4,13.30,自动
3.0L,6.76万公里,https://www.guazi.com/weifang/668df47b88f565ffx.htm#fr_page=list&fr_pos=city&fr_no=17,奔驰 唯雅诺 2013款 3.0L 舒适版,16.40,自动
1.6T,6.74万公里,https://www.guazi.com/puyang/3f5c844f3c05c1c3x.htm#fr_page=list&fr_pos=city&fr_no=15,起亚KX3 2015款 1.6T 自动两驱DLX,6.38,自动
1.6L,5.84万公里,https://www.guazi.com/ty/560a2078f5c74cd1x.htm#fr_page=list&fr_pos=city&fr_no=13,现代 悦动 2011款 1.6L 自动豪华型,4.05,自动
2.4L,9.11万公里,https://www.guazi.com/cq/270c9eb902572e52x.htm#fr_page=list&fr_pos=city&fr_no=10,现代 全新胜达 2013款 2.4L 自动两驱智能型,8.45,自动
1.8T,9.53万公里,https://www.guazi.com/jining/77192603e9f066a2x.htm#fr_page=list&fr_pos=city&fr_no=4,大众 帕萨特 2014款 1.8TSI DSG尊荣版,11.60,自动
2.0L,8.69万公里,https://www.guazi.com/cc/7c8f3ec7ceba8835x.htm#fr_page=list&fr_pos=city&fr_no=1,奔腾X80 2013款 2.0L 手动豪华型,4.28,手动
1.5L,5.7万公里,https://www.guazi.com/liuzhou/6f3d4adc61d0d292x.htm#fr_page=list&fr_pos=city&fr_no=38,宝骏630 2013款 1.5L 手动标准型,2.82,手动
3.0L,14.61万公里,https://www.guazi.com/bj/849136ab839cff72x.htm#fr_page=list&fr_pos=city&fr_no=37,别克GL8 2013款 3.0L XT豪华商务旗舰版,12.65,自动
1.3T,5.04万公里,https://www.guazi.com/quanzhou/a234697e810b6f26x.htm#fr_page=list&fr_pos=city&fr_no=36,传祺GS4 2015款 200T 手动精英版,5.39,手动
2.4L,6.53万公里,https://www.guazi.com/bj/b7fd1fd47066278bx.htm#fr_page=list&fr_pos=city&fr_no=35,雪佛兰 科帕奇 2014款 2.4L 四驱旗舰版 7座,7.91,自动
1.4L,7.25万公里,https://www.guazi.com/jining/67c0a0252aebe243x.htm#fr_page=list&fr_pos=city&fr_no=34,起亚K2 2012款 三厢 1.4L MT GLS纪念版,3.66,手动
1.5T,2.9万公里,https://www.guazi.com/liuzhou/1c374541cc938bb2x.htm#fr_page=list&fr_pos=city&fr_no=33,别克 君越 2016款 20T 精英型,13.38,自动
2.7T,16.39万公里,https://www.guazi.com/sh/ee536531c054ee39x.htm#fr_page=list&fr_pos=city&fr_no=32,福特 锐界 2015款 2.7T GTDi 四驱尊锐型 7座,18.60,自动
1.4T,2.65万公里,https://www.guazi.com/ty/3ef168fa7b9cc185x.htm#fr_page=list&fr_pos=city&fr_no=31,奥迪A3 2012款 Sportback 1.4T 豪华型(进口),8.91,自动
1.6L,7.49万公里,https://www.guazi.com/wx/049632a0e46d8dc3x.htm#fr_page=list&fr_pos=city&fr_no=30,现代 朗动 2013款 1.6L 自动领先型,5.47,自动
1.6L,3.85万公里,https://www.guazi.com/yc/60d2cf31715e54fdx.htm#fr_page=list&fr_pos=city&fr_no=29,大众 高尔夫 2012款 1.6 自动舒适型,5.96,自动
1.8L,9.51万公里,https://www.guazi.com/su/242ceebea66a0cddx.htm#fr_page=list&fr_pos=city&fr_no=28,雪佛兰 科鲁兹 2013款 1.8L SE AT,4.45,自动
1.4L,5.43万公里,https://www.guazi.com/huizhou/d3c3f8ca22a1f8a9x.htm#fr_page=list&fr_pos=city&fr_no=27,起亚K2 2015款 三厢 1.4L MT GLS,3.72,手动
2.0T,4.5万公里,https://www.guazi.com/bj/a329b6dfaf8f50abx.htm#fr_page=list&fr_pos=city&fr_no=36,大众CC 2015款 2.0TSI 至尊型,14.42,自动
1.4T,8.73万公里,https://www.guazi.com/km/5e61839748f5f11ex.htm#fr_page=list&fr_pos=city&fr_no=26,大众 朗逸 2013款 改款 1.4TSI DSG舒适版,6.96,自动
1.8T,5.92万公里,https://www.guazi.com/sh/790b13e641aae29ax.htm#fr_page=list&fr_pos=city&fr_no=25,大众 途观 2016款 300TSI 自动两驱豪华版,13.21,自动
1.8L,5.28万公里,https://www.guazi.com/gz/fd398cc590420c5bx.htm#fr_page=list&fr_pos=city&fr_no=24,丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT领先版,10.51,自动
1.5L,4.4万公里,https://www.guazi.com/ty/a862c25c181b10ffx.htm#fr_page=list&fr_pos=city&fr_no=23,本田 锋范经典 2012款 1.5L 自动精英版,5.86,自动
1.5T,3.5万公里,https://www.guazi.com/cd/55630f17ff3b51fax.htm#fr_page=list&fr_pos=city&fr_no=22,哈弗H6 2017款 红标 运动版 1.5T 手动两驱精英型,6.14,手动
2.0L,8.92万公里,https://www.guazi.com/gy/faffcc30eacd84b7x.htm#fr_page=list&fr_pos=city&fr_no=21,雪佛兰 迈锐宝 2012款 2.0L 自动舒适版,5.75,自动
2.0T,4.92万公里,https://www.guazi.com/nj/9282392083297529x.htm#fr_page=list&fr_pos=city&fr_no=20,凯迪拉克ATS-L 2016款 28T 时尚型,14.98,自动
2.0L,8.98万公里,https://www.guazi.com/nj/2de73df04b65cdf9x.htm#fr_page=list&fr_pos=city&fr_no=19,三菱 劲炫ASX 2013款 2.0L CVT两驱精英版,6.51,自动
1.4T,7.02万公里,https://www.guazi.com/cq/10b0164e3d740c66x.htm#fr_page=list&fr_pos=city&fr_no=18,大众 高尔夫 2015款 1.4TSI 自动豪华型,8.73,自动
1.8L,8.51万公里,https://www.guazi.com/sjz/6b4e8ecbede74ea7x.htm#fr_page=list&fr_pos=city&fr_no=17,雪佛兰 科鲁兹 2013款 1.8L SE AT,5.03,自动
1.5L,4.71万公里,https://www.guazi.com/baoding/69cbd8e1dd37a2b7x.htm#fr_page=list&fr_pos=city&fr_no=16,福特 福睿斯 2015款 1.5L 手动舒适型,4.47,手动
1.6T,6.37万公里,https://www.guazi.com/su/ebe2bf69b24a566cx.htm#fr_page=list&fr_pos=city&fr_no=15,宝马3系 2015款 316i 进取型,14.59,自动
1.6L,10.62万公里,https://www.guazi.com/dl/c04f0050a61c9832x.htm#fr_page=list&fr_pos=city&fr_no=14,雪铁龙 世嘉 2011款 三厢 1.6L 自动时尚型,3.21,自动
1.6T,6.48万公里,https://www.guazi.com/wx/c8bdfd58e2a4d8bdx.htm#fr_page=list&fr_pos=city&fr_no=13,现代 索纳塔九 2015款 1.6T GLS智能型,8.84,自动
2.0L,10.84万公里,https://www.guazi.com/jiaxing/c8f859eab6142c27x.htm#fr_page=list&fr_pos=city&fr_no=12,雪佛兰 迈锐宝 2012款 2.0L 自动豪华版,5.85,自动
1.5L,9.33万公里,https://www.guazi.com/nmg/6cfe66cbf1e65006x.htm#fr_page=list&fr_pos=city&fr_no=11,荣威350 2013款 350S 1.5L 自动迅达版,2.98,自动
